"trial","condition","onset","RT","response","reversed","syllables","item","subjectID","subNum","run","instruction","construct","RT_original","responseNum","responseYN","valence"
22,5,139.34,-0.0558747809589556,"yes",0,4,"feel encouraged","FP046","046","run2","change","social",1.608,1,"yes","positive"
23,4,144.327,-0.225589570862998,"yes",0,6,"live a meaningful life","FP046","046","run2","change","well-being",1.357,1,"yes","positive"
24,6,149.278,0.141568187246674,"yes",0,2,"anxious","FP046","046","run2","change","ill-being",1.959,1,"yes","negative"
25,2,164.092,-0.33447713771034,"yes",0,2,"trusted","FP046","046","run2","self","social",1.217,1,"yes","positive"
26,1,169.111,-0.14628405452399,"no",0,6,"live a purposeful life","FP046","046","run2","self","well-being",1.469,0,"no","positive"
27,1,174.21,-0.320605026232534,"yes",0,2,"hopeful","FP046","046","run2","self","well-being",1.234,1,"yes","positive"
28,3,179.194,0.213924461996053,"no",0,3,"feel useless","FP046","046","run2","self","ill-being",2.106,0,"no","negative"
29,2,184.178,-0.466014979396114,"yes",0,3,"have good friends","FP046","046","run2","self","social",1.067,1,"yes","positive"
30,2,189.159,0.107296920511456,"yes",0,2,"angry","FP046","046","run2","self","ill-being",1.893,1,"yes","negative"
31,5,203.827,0.293747991586521,"yes",0,6,"belong in social group","FP046","046","run2","change","social",2.281,1,"yes","positive"
32,5,208.773,0.87694525286641,"yes",0,3,"am cared for","FP046","046","run2","change","social",4.087,1,"yes","positive"
33,6,213.793,0.0270340794361893,"yes",0,2,"fearful","FP046","046","run2","change","ill-being",1.747,1,"yes","negative"
34,5,218.743,0.140546736698209,"yes",0,6,"have warm relationships","FP046","046","run2","change","social",1.957,1,"yes","positive"
35,4,223.843,NA,NA,0,5,"interested in life","FP046","046","run2","change","well-being",NA,NA,NA,"positive"
36,4,228.937,0.555336316875698,"yes",0,3,"achieve goals","FP046","046","run2","change","well-being",2.963,1,"yes","positive"
1,3,5.058,0.324825158029495,"yes",0,4,"feel rejected","FP047","047","run1","self","ill-being",2.353,1,"yes","negative"
2,3,10.004,-0.440111588447266,"yes",0,1,"stressed","FP047","047","run1","self","ill-being",1.095,1,"yes","negative"
3,2,15.107,0.117283862913479,"no",0,3,"have good friends","FP047","047","run1","self","social",1.912,0,"no","positive"
4,2,20.057,-0.0108823901649739,"no",0,6,"belong in social group","FP047","047","run1","self","social",1.682,0,"no","positive"
5,1,25.007,-0.351047525139894,"yes",0,3,"like myself","FP047","047","run1","self","well-being",1.197,1,"yes","positive"
6,1,30.107,-0.396335058758124,"yes",0,3,"achieve goals","FP047","047","run1","self","well-being",1.144,1,"yes","positive"
7,4,44.84,0.0361509517000028,"no",0,1,"proud","FP047","047","run1","change","well-being",1.763,0,"no","positive"
8,4,49.866,0.793818927772469,"yes",0,6,"live a meaningful life","FP047","047","run1","change","well-being",3.761,1,"yes","positive"
9,6,54.853,0.874740720436533,"no",0,5,"unable to cope","FP047","047","run1","change","ill-being",4.078,0,"no","negative"
10,6,59.84,0.322271965153156,"yes",0,2,"anxious","FP047","047","run1","change","ill-being",2.347,1,"yes","negative"
11,5,64.791,-0.151744818947168,"yes",1,4,"isolated","FP047","047","run1","change","social",1.461,0,"no","negative"
12,6,69.773,-0.688690036909297,"yes",1,2,"lonely","FP047","047","run1","change","social",0.854,0,"no","negative"
13,3,84.589,0.306381572817972,"no",0,2,"nervous","FP047","047","run1","self","ill-being",2.31,0,"no","negative"
14,3,89.572,0.320566207809928,"no",0,5,"feel unimportant","FP047","047","run1","self","ill-being",2.343,0,"no","negative"
15,1,94.899,-0.33447713771034,"yes",0,5,"interested in life","FP047","047","run1","self","well-being",1.217,1,"yes","positive"
16,1,99.839,-0.318985592680231,"yes",0,2,"happy","FP047","047","run1","self","well-being",1.236,1,"yes","positive"
17,2,104.822,0.346683951841994,"no",0,3,"am cared for","FP047","047","run1","self","social",2.405,0,"no","positive"
18,3,109.806,0.219134040436998,"no",0,3,"feel useless","FP047","047","run1","self","ill-being",2.117,0,"no","negative"
19,6,124.504,0.587548964248559,"no",0,2,"fearful","FP047","047","run1","change","ill-being",3.06,0,"no","negative"
20,4,129.49,0.425030034750784,"yes",0,4,"engaged in tasks","FP047","047","run1","change","well-being",2.601,1,"yes","positive"
21,5,134.473,0.0977427077066438,"no",0,2,"angry","FP047","047","run1","change","ill-being",1.875,0,"no","negative"
22,5,139.498,0.418859556244662,"yes",0,4,"feel encouraged","FP047","047","run1","change","social",2.585,1,"yes","positive"
23,4,144.451,-0.302933883669723,"yes",0,3,"positive","FP047","047","run1","change","well-being",1.256,1,"yes","positive"
24,6,149.772,-0.0222427515049396,"yes",0,1,"sad","FP047","047","run1","change","ill-being",1.663,1,"yes","negative"
25,2,164.438,-0.27390085192601,"yes",0,1,"loved","FP047","047","run1","self","social",1.293,1,"yes","positive"
26,1,169.385,0.0929311507094219,"yes",0,6,"live a purposeful life","FP047","047","run1","self","well-being",1.866,1,"yes","positive"
27,1,174.372,-0.230020892737668,"yes",0,5,"satisfied with life","FP047","047","run1","self","well-being",1.351,1,"yes","positive"
28,3,179.322,0.0663208376983039,"yes",0,3,"overwhelmed","FP047","047","run1","self","ill-being",1.817,1,"yes","negative"
29,2,184.313,0.247541072795038,"no",0,5,"comfortable with friends","FP047","047","run1","self","social",2.178,0,"no","positive"
30,2,189.266,-0.234471938661928,"yes",0,2,"trusted","FP047","047","run1","self","social",1.345,1,"yes","positive"
31,5,203.943,0.302043171219374,"yes",0,6,"have warm relationships","FP047","047","run1","change","social",2.3,1,"yes","positive"
32,5,209.121,-0.301342793437481,"yes",0,7,"have trusting relationships","FP047","047","run1","change","social",1.258,1,"yes","positive"
33,6,214.101,0.033310847547255,"yes",0,3,"feel worthless","FP047","047","run1","change","ill-being",1.758,1,"yes","negative"
34,5,219.121,0.247541072795038,"no",0,3,"helped by friends","FP047","047","run1","change","social",2.178,0,"no","positive"
35,4,224.442,0.409531855501658,"no",0,2,"joyful","FP047","047","run1","change","well-being",2.561,0,"no","positive"
36,4,229.388,0.157771073366329,"no",0,2,"hopeful","FP047","047","run1","change","well-being",1.991,0,"no","positive"
1,3,5.064,0.0389830124997215,"no",0,5,"unable to cope","FP047","047","run2","self","ill-being",1.768,0,"no","negative"
2,3,10.013,0.15576001185395,"yes",0,2,"anxious","FP047","047","run2","self","ill-being",1.987,1,"yes","negative"
3,2,15.03,0.927051153077128,"no",1,4,"isolated","FP047","047","run2","self","social",4.297,1,"yes","negative"
4,2,20.359,-0.468830560796278,"no",0,2,"angry","FP047","047","run2","self","ill-being",1.064,0,"no","negative"
5,1,25.313,-0.493570166972033,"yes",0,1,"proud","FP047","047","run2","self","well-being",1.038,1,"yes","positive"
6,1,30.413,-0.239689990009693,"yes",0,6,"live a meaningful life","FP047","047","run2","self","well-being",1.338,1,"yes","positive"
7,4,45.16,0.537630713047756,"yes",0,3,"like myself","FP047","047","run2","change","well-being",2.911,1,"yes","positive"
8,4,50.179,0.57736658032937,"no",0,3,"achieve goals","FP047","047","run2","change","well-being",3.029,0,"no","positive"
9,6,55.5,0.2697894365595,"yes",0,4,"feel rejected","FP047","047","run2","change","ill-being",2.227,1,"yes","negative"
10,6,60.479,0.197648372681506,"yes",0,1,"stressed","FP047","047","run2","change","ill-being",2.072,1,"yes","negative"
11,5,65.463,0.258045850828594,"no",0,3,"have good friends","FP047","047","run2","change","social",2.201,0,"no","positive"
12,6,70.412,-0.0734411046768548,"no",0,2,"nervous","FP047","047","run2","change","ill-being",1.58,0,"no","negative"
13,3,85.079,-0.229280974094958,"no",1,2,"lonely","FP047","047","run2","self","social",1.352,1,"yes","negative"
14,3,90.026,-0.224852922579226,"no",0,2,"fearful","FP047","047","run2","self","ill-being",1.358,0,"no","negative"
15,1,95.012,-0.294214050376728,"yes",0,4,"engaged in tasks","FP047","047","run2","self","well-being",1.267,1,"yes","positive"
16,1,99.962,-0.420219431628667,"yes",0,3,"positive","FP047","047","run2","self","well-being",1.117,1,"yes","positive"
17,2,104.912,-0.0665032023600804,"no",0,4,"feel encouraged","FP047","047","run2","self","social",1.591,0,"no","positive"
18,3,110.006,0.334973236662326,"no",0,1,"sad","FP047","047","run2","self","ill-being",2.377,0,"no","negative"
19,6,124.678,0.318002103840991,"yes",0,5,"feel unimportant","FP047","047","run2","change","ill-being",2.337,1,"yes","negative"
20,4,130.004,0.0761785297908033,"yes",0,5,"interested in life","FP047","047","run2","change","well-being",1.835,1,"yes","positive"
21,5,134.959,0.607287511572912,"no",0,6,"belong in social group","FP047","047","run2","change","social",3.121,0,"no","positive"
22,5,139.978,0.575052912134817,"no",0,3,"am cared for","FP047","047","run2","change","social",3.022,0,"no","positive"
23,4,145.148,-0.407763754581747,"yes",0,2,"happy","FP047","047","run2","change","well-being",1.131,1,"yes","positive"
24,6,150.128,0.282284021238911,"no",0,3,"feel useless","FP047","047","run2","change","ill-being",2.255,0,"no","negative"
25,2,164.961,0.295937613656889,"yes",0,6,"have warm relationships","FP047","047","run2","self","social",2.286,1,"yes","positive"
26,1,169.911,0.293309491250619,"no",0,2,"joyful","FP047","047","run2","self","well-being",2.28,0,"no","positive"
27,1,174.894,-0.604512491884029,"yes",0,2,"hopeful","FP047","047","run2","self","well-being",0.929,1,"yes","positive"
28,3,179.874,-0.0926110207845749,"no",0,3,"feel worthless","FP047","047","run2","self","ill-being",1.55,0,"no","negative"
29,2,184.91,0.617488428847193,"no",0,7,"have trusting relationships","FP047","047","run2","self","social",3.153,0,"no","positive"
30,2,189.897,-0.0919660675213285,"no",0,3,"helped by friends","FP047","047","run2","self","social",1.551,0,"no","positive"
31,5,204.558,0.478915123245764,"yes",0,1,"loved","FP047","047","run2","change","social",2.745,1,"yes","positive"
32,5,209.544,-0.00791414815189895,"no",0,5,"comfortable with friends","FP047","047","run2","change","social",1.687,0,"no","positive"
33,6,214.527,-0.117432673958389,"yes",0,3,"overwhelmed","FP047","047","run2","change","ill-being",1.512,1,"yes","negative"
34,5,219.477,0.352074800476871,"no",0,2,"trusted","FP047","047","run2","change","social",2.418,0,"no","positive"
35,4,224.422,0.0880963306548385,"yes",0,6,"live a purposeful life","FP047","047","run2","change","well-being",1.857,1,"yes","positive"
36,4,229.376,0.165775118098471,"no",0,5,"satisfied with life","FP047","047","run2","change","well-being",2.007,0,"no","positive"
1,3,5.062,0.61462992285123,"no",0,1,"sad","FP048","048","run1","self","ill-being",3.144,0,"no","negative"
2,3,10.011,0.186973841434587,"yes",1,2,"lonely","FP048","048","run1","self","social",2.05,0,"no","negative"
3,2,15.028,-0.084898900298236,"yes",0,1,"loved","FP048","048","run1","self","social",1.562,1,"yes","positive"
4,2,20.363,-0.238942885006695,"no",1,4,"isolated","FP048","048","run1","self","social",1.339,1,"yes","negative"
5,1,25.312,-0.337769321753817,"yes",0,2,"joyful","FP048","048","run1","self","well-being",1.213,1,"yes","positive"
6,1,30.336,-0.0132633436707159,"yes",0,3,"like myself","FP048","048","run1","self","well-being",1.678,1,"yes","positive"
7,4,45.045,0.272480021142291,"no",0,5,"satisfied with life","FP048","048","run1","change","well-being",2.233,0,"no","positive"
8,4,49.994,0.167766159074785,"yes",0,2,"hopeful","FP048","048","run1","change","well-being",2.011,1,"yes","positive"
9,6,55.02,-0.347711408617884,"yes",0,2,"anxious","FP048","048","run1","change","ill-being",1.201,1,"yes","negative"
10,6,59.974,-0.302933883669723,"yes",0,1,"stressed","FP048","048","run1","change","ill-being",1.256,1,"yes","negative"
11,5,64.96,0.226663487773483,"no",0,5,"comfortable with friends","FP048","048","run1","change","social",2.133,0,"no","positive"
12,6,69.911,0.208210160732615,"yes",0,3,"feel useless","FP048","048","run1","change","ill-being",2.094,1,"yes","negative"
13,3,84.808,0.0988088058886415,"yes",0,4,"feel rejected","FP048","048","run1","self","ill-being",1.877,1,"yes","negative"
14,3,89.794,-0.0150527864387004,"no",0,5,"feel unimportant","FP048","048","run1","self","ill-being",1.675,0,"no","negative"
15,1,94.744,-0.331195756587163,"yes",0,1,"proud","FP048","048","run1","self","well-being",1.221,1,"yes","positive"
16,1,99.769,-0.162756630151335,"yes",0,6,"live a meaningful life","FP048","048","run1","self","well-being",1.445,1,"yes","positive"
17,2,104.873,0.0685198490297406,"yes",0,4,"feel encouraged","FP048","048","run1","self","social",1.821,1,"yes","positive"
18,3,110.193,0.359901822927339,"no",0,2,"nervous","FP048","048","run1","self","ill-being",2.437,0,"no","negative"
19,6,124.894,-0.177396138725946,"yes",0,3,"feel worthless","FP048","048","run1","change","ill-being",1.424,1,"yes","negative"
20,4,129.988,0.338752371959994,"yes",0,5,"interested in life","FP048","048","run1","change","well-being",2.386,1,"yes","positive"
21,5,134.944,0.237852415691289,"yes",0,6,"belong in social group","FP048","048","run1","change","social",2.157,1,"yes","positive"
22,5,139.928,-0.113472272742292,"yes",0,2,"angry","FP048","048","run1","change","ill-being",1.518,1,"yes","negative"
23,4,144.876,0.455323907538092,"yes",0,4,"engaged in tasks","FP048","048","run1","change","well-being",2.681,1,"yes","positive"
24,6,149.893,0.212974343159733,"yes",0,2,"fearful","FP048","048","run1","change","ill-being",2.104,1,"yes","negative"
25,2,164.566,0.498753465465428,"yes",0,6,"have warm relationships","FP048","048","run1","self","social",2.8,1,"yes","positive"
26,1,169.553,-0.617513758441402,"yes",0,2,"happy","FP048","048","run1","self","well-being",0.917,1,"yes","positive"
27,1,174.572,-0.604512491884029,"yes",0,3,"positive","FP048","048","run1","self","well-being",0.929,1,"yes","positive"
28,3,179.893,0.0395484634619179,"no",0,5,"unable to cope","FP048","048","run1","self","ill-being",1.769,0,"no","negative"
29,2,184.876,-0.228541602527079,"yes",0,3,"helped by friends","FP048","048","run1","self","social",1.353,1,"yes","positive"
30,2,189.826,-0.428309363390638,"yes",0,3,"am cared for","FP048","048","run1","self","social",1.108,1,"yes","positive"
31,5,204.526,0.548903249150899,"yes",0,7,"have trusting relationships","FP048","048","run1","change","social",2.944,1,"yes","positive"
32,5,209.626,0.151725714904698,"no",0,2,"trusted","FP048","048","run1","change","social",1.979,0,"no","positive"
33,6,214.609,0.665780077223745,"yes",0,3,"overwhelmed","FP048","048","run1","change","ill-being",3.309,1,"yes","negative"
34,5,219.588,0.467557609696947,"yes",0,3,"have good friends","FP048","048","run1","change","social",2.714,1,"yes","positive"
35,4,224.542,0.0160987186661337,"yes",0,6,"live a purposeful life","FP048","048","run1","change","well-being",1.728,1,"yes","positive"
36,4,229.493,0.3648138262543,"yes",0,3,"achieve goals","FP048","048","run1","change","well-being",2.449,1,"yes","positive"
1,3,5.049,0.458675241898017,"no",0,2,"anxious","FP048","048","run2","self","ill-being",2.69,0,"no","negative"
2,3,9.999,-0.238942885006695,"yes",0,1,"stressed","FP048","048","run2","self","ill-being",1.339,1,"yes","negative"
3,2,14.989,-0.00377335548586766,"yes",0,5,"comfortable with friends","FP048","048","run2","self","social",1.694,1,"yes","positive"
4,2,20.009,0.262126563813931,"yes",0,6,"belong in social group","FP048","048","run2","self","social",2.21,1,"yes","positive"
5,1,25.03,-0.365351513238157,"yes",0,5,"satisfied with life","FP048","048","run2","self","well-being",1.18,1,"yes","positive"
6,1,30.016,-0.192253150595406,"yes",0,2,"hopeful","FP048","048","run2","self","well-being",1.403,1,"yes","positive"
7,4,44.761,0.198130881737912,"yes",0,2,"joyful","FP048","048","run2","change","well-being",2.073,1,"yes","positive"
8,4,49.715,0.354553116491338,"no",0,3,"like myself","FP048","048","run2","change","well-being",2.424,0,"no","positive"
9,6,54.698,0.0298920407984694,"yes",0,1,"sad","FP048","048","run2","change","ill-being",1.752,1,"yes","negative"
10,6,59.649,-0.210232779124264,"yes",1,2,"lonely","FP048","048","run2","change","social",1.378,0,"no","negative"
11,5,64.666,-0.361123177128636,"yes",0,1,"loved","FP048","048","run2","change","social",1.185,1,"yes","positive"
12,6,69.695,0.236924771839981,"yes",0,4,"feel rejected","FP048","048","run2","change","ill-being",2.155,1,"yes","negative"
13,3,84.365,-0.124068398373787,"no",0,3,"feel useless","FP048","048","run2","self","ill-being",1.502,0,"no","negative"
14,3,89.348,-0.107560925479235,"no",0,3,"feel worthless","FP048","048","run2","self","ill-being",1.527,0,"no","negative"
15,1,94.68,0.22572540140075,"yes",0,5,"interested in life","FP048","048","run2","self","well-being",2.131,1,"yes","positive"
